sweep,replica,temperature,energy,cmdl,spec,curv,accepted,proposed,code_hash,graph_hash
50,1,1.9599999999999997,10.277339,8.955461,1.649990,0.004715,221,510,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,5e226bbbb86f20ddbc9b4a95d0cfcd5479fe56e4dd564d2dfe3652c2cda97bcf
50,2,1,10.175973,8.854095,1.649990,0.004715,189,510,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
51,0,1.9599999999999997,11.124509,9.527381,1.994052,0.004715,225,520,add7568bcb823fd00997ce6278d7a75845bb26d203e2d0bf6169331863a2f55b,5e226bbbb86f20ddbc9b4a95d0cfcd5479fe56e4dd564d2dfe3652c2cda97bcf
51,1,1,11.124509,9.527381,1.994052,0.004715,194,520,add7568bcb823fd00997ce6278d7a75845bb26d203e2d0bf6169331863a2f55b,59101e25112da6f3faaf8e8819478a3010ca8ee92a4d6a46ac2428737dd176b5
51,2,1.4,11.225503,9.628748,1.994052,0.003783,201,520,dd8aaa740719d6cc4ac66daf2123a7934a987a11dc3d239411688084c4b1dd05,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
52,0,1,11.021257,9.426015,1.994052,0.000000,199,530,a39bb73c575ee5133c0d845190304113ace9b48a0d0f5a23dcbe1e78951272fa,c2de3206fbbb31f0a881c3698296c8fbcc69e1600acebcebe16affab342fdcd9
52,1,1.4,10.175600,8.854095,1.649990,0.003783,205,530,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
52,2,1.9599999999999997,10.175973,8.854095,1.649990,0.004715,230,530,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,5e226bbbb86f20ddbc9b4a95d0cfcd5479fe56e4dd564d2dfe3652c2cda97bcf
53,0,1.4,11.225503,9.628748,1.994052,0.003783,209,540,dd8aaa740719d6cc4ac66daf2123a7934a987a11dc3d239411688084c4b1dd05,c3aa942d8d289ef5ab826ba4f6375bc512112d70068804f2d232a69f8ffda638
53,1,1.9599999999999997,11.023143,9.426015,1.994052,0.004715,233,540,a39bb73c575ee5133c0d845190304113ace9b48a0d0f5a23dcbe1e78951272fa,5e226bbbb86f20ddbc9b4a95d0cfcd5479fe56e4dd564d2dfe3652c2cda97bcf
53,2,1,10.288283,8.955461,1.649990,0.032075,206,540,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,f5ad52f38def232c12b08618a71bfcd4d788460a3715c36a40ab15d487c28f0f
54,0,1.9599999999999997,10.175973,8.854095,1.649990,0.004715,236,550,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,5e226bbbb86f20ddbc9b4a95d0cfcd5479fe56e4dd564d2dfe3652c2cda97bcf
54,1,1,11.034087,9.426015,1.994052,0.032075,212,550,a39bb73c575ee5133c0d845190304113ace9b48a0d0f5a23dcbe1e78951272fa,f5ad52f38def232c12b08618a71bfcd4d788460a3715c36a40ab15d487c28f0f
